fort_id,name_primary,alt_names,state_territory,state_full_name,location_text,fort_type,nationality,dates_raw,earliest_year,latest_year,source_url,source_section,description_raw,entry_raw,other_attributes,scraped_at
1864,Ulrich's Fort,,PA,Pennsylvania,near Annville,fort,Great Britain,(1755),1755,1755,https://www.northamericanforts.com/East/pa-south1.html,East,"A settlers' defense, built as a mural dungeon or vault into a hillside with an air hole walled-out and closed by a large stone.","Ulrich's Fort (1755), near Annville - A settlers' defense, built as a mural dungeon or vault into a hillside with an air hole walled-out and closed by a large stone.",,2025-11-30 02:27:51
3645,WWII Photo Album - 6th US Air Force,,PA,Pennsylvania,Baltra Island,battery,United States,(1942 - 1946),1942,1946,https://www.northamericanforts.com/West/pacific.html,West,"* MAP * The U.S. Army Air Force constructed two airfields on South Seymour (Baltra) Island (aka ""the Rock"") for medium-range bombers and fighter escorts to protect the southern and western approaches to the Panama Canal. The U.S. Army 4th Coast Artillery Battalion (Battery C) emplaced a four-gun 155mm gun battery and several 37mm AA batteries to protect the base. The 4th CA Battalion remained until January 1946. Three SCR-271 early warning radar stations were built on Isabela (Albemarle) Island (at Albemarle Point, Webb Cove near St. John's Point, and Villamil near Tortuga Cove); a fourth was located on North Seymour Island; and one was briefly located on Española (Hood) Island. ( NOTE: A sixth radar station was located on mainland Ecuador at La Puntilla at Salinas (west of Guayaquil ).) The U.S. Navy established naval and seaplane bases at Aeolian Cove on Baltra Island, Wreck Bay on San Cristóbal (Chatham) Island, and Post Office Bay on Santa Maria (Charles) Island (site was surveyed ","WWII Photo Album - 6th US Air Force (1942 - 1946), Baltra Island - * MAP * The U.S. Army Air Force constructed two airfields on South Seymour (Baltra) Island (aka ""the Rock"") for medium-range bombers and fighter escorts to protect the southern and western approaches to the Panama Canal. The U.S. Army 4th Coast Artillery Battalion (Battery C) emplaced a four-gun 155mm gun battery and several 37mm AA batteries to protect the base. The 4th CA Battalion remained until January 1946. Three SCR-271 early warning radar stations were built on Isabela (Albemarle) Island ",,2025-11-30 02:29:17
1888,William Allison's Fort,NOTE:,PA,Pennsylvania,near Waynesboro,fort,Great Britain,(1755 - unknown),1755,1755,https://www.northamericanforts.com/East/pa-south2.html,East,"A settlers' fort located along Antietam Creek, used for public defense. ( NOTE: there may have been another Fort Allison (1750's) west of Greencastle on Conococheague Creek, or possibly that was the correct location. There is an Allison St. in Greencastle.)","William Allison's Fort (1755 - unknown), near Waynesboro - A settlers' fort located along Antietam Creek, used for public defense. ( NOTE: there may have been another Fort Allison (1750's) west of Greencastle on Conococheague Creek, or possibly that was the correct location. There is an Allison St. in Greencastle.)",,2025-11-30 02:27:52
1812,William Holliday's Fort,,PA,Pennsylvania,Hollidaysburg,fort,United States (Colonial/Revolutionary),(1777 - unknown),1777,1777,https://www.northamericanforts.com/East/pa-central.html,East,"A settlers' fort, originally a stable located on the property of Peter Titus, located in the Gaysport area. Briefly abandoned in 1779 due to Indian raids. The town was originally named Frankstown in the 1750's.","William Holliday's Fort (1777 - unknown), Hollidaysburg - A settlers' fort, originally a stable located on the property of Peter Titus, located in the Gaysport area. Briefly abandoned in 1779 due to Indian raids. The town was originally named Frankstown in the 1750's.",,2025-11-30 02:27:47
1885,William Marshall's Fort,,PA,Pennsylvania,near Claylick,fort,Great Britain,(1756 - 1760's),1756,1760,https://www.northamericanforts.com/East/pa-south2.html,East,"A settlers' fortified house on the south side of Licking Creek, two miles west of town south of Clay Hill Road. Used by the PA colonial militia.","William Marshall's Fort (1756 - 1760's), near Claylick - A settlers' fortified house on the south side of Licking Creek, two miles west of town south of Clay Hill Road. Used by the PA colonial militia.",,2025-11-30 02:27:52
1881,William Maxwell's Fort,McField's Fort,PA,Pennsylvania,Welsh Run,fort,Great Britain,(1755 - unknown),1755,1755,https://www.northamericanforts.com/East/pa-south2.html,East,"A fortified settlers' house on the West Branch of Conococheague Creek, north of town on Gaines Road. It was attacked by Indians in 1757. Also known as McField's Fort in one source, probably in error.","William Maxwell's Fort (1755 - unknown), Welsh Run - A fortified settlers' house on the West Branch of Conococheague Creek, north of town on Gaines Road. It was attacked by Indians in 1757. Also known as McField's Fort in one source, probably in error.",,2025-11-30 02:27:52
1795,William Reed's Fort,,PA,Pennsylvania,Lock Haven,stockade,United States (Colonial/Revolutionary),(1777 - 1778),1777,1778,https://www.northamericanforts.com/East/pa-central.html,East,"A settlers' stockaded home (built 1775), evacuated during the ""Big Runaway"" of May 1778. Located on Water Street east of the canal. State militia troops were posted here in 1777.","William Reed's Fort (1777 - 1778), Lock Haven - A settlers' stockaded home (built 1775), evacuated during the ""Big Runaway"" of May 1778. Located on Water Street east of the canal. State militia troops were posted here in 1777.",,2025-11-30 02:27:47
1909,Woodruff's Fort,,PA,Pennsylvania,"Amwell Township, Washington County",fort,,(unknown dates),,,https://www.northamericanforts.com/East/pa-west.html,East,A Native American burial mound. Located on the north bank of North Fork Tenmile Creek about one-half mile upstream from Little Tenmile Creek. Nehemiah Woodruff owned the land here when this site was described in 1871.,"Woodruff's Fort (unknown dates), Amwell Township, Washington County - A Native American burial mound. Located on the north bank of North Fork Tenmile Creek about one-half mile upstream from Little Tenmile Creek. Nehemiah Woodruff owned the land here when this site was described in 1871.",,2025-11-30 02:27:53
1849,York Stockade,,PA,Pennsylvania,York,stockade,Great Britain,(1755),1755,1755,https://www.northamericanforts.com/East/pa-south1.html,East,"Plans were made to stockade the town for defense, but nothing was ever built.","York Stockade (1755), York - Plans were made to stockade the town for defense, but nothing was ever built.",,2025-11-30 02:27:51
1908,Zollarsville Fort,,PA,Pennsylvania,Old Zollarsville,fort,,(unknown dates),,,https://www.northamericanforts.com/East/pa-west.html,East,A Native American burial mound.,"Zollarsville Fort (unknown dates), Old Zollarsville - A Native American burial mound.",,2025-11-30 02:27:53
3649,Fort San Antonio de Abad,South Morehead Battery|South Bastion Battery|Malate Battery,PI,PI,Manila,battery,Great Britain|United States,(1584 - 1898),1584,1898,https://www.northamericanforts.com/West/pi.html,West,"Located to the south of Intramuros. Originally built in 1584. Captured by the British in 1762 and rebuilt in the beginning of the nineteenth century for use primarily as a powder magazine. In 1898 Spanish trenches and blockhouses surrounded the city and were protected by barbed wire. Spanish batteries associated with this fort include South Morehead Battery , South Bastion Battery , and Malate Battery south of the city. There were a total of 12 coastal defense guns in these positions. Captured by American troops in August 1898.","Fort San Antonio de Abad (1584 - 1898), Manila - Located to the south of Intramuros. Originally built in 1584. Captured by the British in 1762 and rebuilt in the beginning of the nineteenth century for use primarily as a powder magazine. In 1898 Spanish trenches and blockhouses surrounded the city and were protected by barbed wire. Spanish batteries associated with this fort include South Morehead Battery , South Bastion Battery , and Malate Battery south of the city. There were a total of 12 coastal defense guns in these positions. Captured by American troops in August 1898.",,2025-11-30 02:29:18
3650,Fort San Felipi,,PI,PI,Cavite City,fort,,(1609 - 1898),1609,1898,https://www.northamericanforts.com/West/pi.html,West,"A Spanish stone fort protecting the Spanish Navy base at Sangley Point. Not mentioned in 1898 reports, as it was probably already abandoned by the Spanish. Partially demolished after 1901 for the construction of the U.S. naval facilities here. The old fort is located within the present Philippine Naval Base, and is not accessible to the public.","Fort San Felipi (1609 - 1898), Cavite City - A Spanish stone fort protecting the Spanish Navy base at Sangley Point. Not mentioned in 1898 reports, as it was probably already abandoned by the Spanish. Partially demolished after 1901 for the construction of the U.S. naval facilities here. The old fort is located within the present Philippine Naval Base, and is not accessible to the public.",,2025-11-30 02:29:18
3653,Fort San Pedro,,PI,PI,"Iloilo, Panay Island",fort,United States,"(unknown, 1899 - 1917)",1899,1917,https://www.northamericanforts.com/West/pi.html,West,"A Spanish fort, occupied by American troops after 1898.","Fort San Pedro (unknown, 1899 - 1917), Iloilo, Panay Island - A Spanish fort, occupied by American troops after 1898.",,2025-11-30 02:29:18
3654,Other American Posts,NOTE:|Aparri|Bangued|Post of Tuguegarao|Echague|Laoag|Vigan|Camp Santa Mesa|Camp Dewey|Camp Hughes|Camp Wallace (1)|Camp John Hay|Lingayen|Camp Gregg|Dagupan|Camp Wallace (2)|San Fernando|Camp O'Donnell|Baliuag|Camp (Fort) Stotsenburg / Clark Field|Bacolor|Caloocan|Post of Limay|Fort William McKinley / Nichols Field|Fort Bonifacio|Malate Barracks|Camp Ward Cheney|San Francisco de Malabon|Camp Tomas Claudio|Camp Murphy|Pasay Garrison|Camp Eldridge|Calamba|Binangonan|Malahi (Malagi) Island Military Prison and Post|Ilagan|Taal|Lipa|Lucban|Camp McGrath|Camp Wilhelm|Daet|Regan Barracks|Daraga|Sorsogon|Nueva Cáceres|Calapan|Camp Connell|Catbalogan|San Isidro|Camp Hartshorne|Borongan|Camp Downes|Camp Bumpas|Bumpus|Camp Jossman|Capiz|Bacolod|Warwick Barracks|Fort San Pedro|Post of Tagbilaran|Camp Overton|Iligan|Yligan|Camp Keithley|Lake Lanao|Camp Vicars|Torrey Barracks|Ludlow Barracks|Cotabato|Fort Pikit|Pettit Barracks|Fort Pilar|Augur Barracks|Camp Hayt,PI,PI,various locations,battery,United States,(1898 - 1942),1898,1942,https://www.northamericanforts.com/West/pi.html,West,"Other American posts were located throughout the archipelago, mostly in use during the Philippine Insurrection (1900 - 1905), or as a result of. Unless the dates indicate otherwise, all were discontinued before 1920. There may be other posts not listed here. ( NOTE: dates are from U.S. National Archives post returns, may not reflect actual occupation dates) LUZON: Aparri (1899 - 1908) Bangued (1899 - 1902) Post of Tuguegarao (1900 - 1903) Echague (1900 - 1903) Laoag (1899 - 1902) Vigan (1899 - 1903) Camp Santa Mesa (1898 - 1899, 1902 - 1905), located three miles northeast of Manila . Camp Dewey (1898 - 1899) Camp Hughes (1898 - 1899) Camp Wallace (1) , located at Bauang ? Camp John Hay (1905 - 1941), located at Baguio . Garrisoned by a battalion of Philippine Scouts. Served as the Rest and Recuparation Center for all American officers and their families. The city had offices for both the American Embassy and the Philippine Commonwealth government. The Baguio Country Club was established in 1906, which was used as a Japanese Officers' camp in 1942-45. The Philippine Military Academy (established in 1908) is located nearby at Fort Gregorio del Pilar. Lingayen (1900 - 1903) Camp Gregg (1900/1914 - 1916), located at or near Dagupan . Dagupan (1900 - 1903) Camp Wallace (2) (1900 - 1912), located at San Fernando . San Fernando (1899 - 1902) Camp O'Donnell (? - 1943), located at Capas . Home of the Philippine Army's 71st Division. Captured by the Japanese in 1942 and became a POW camp for Americans and Filipinos until closed in 1943. Re-established in 1945 and is still in use by the Philippine military. Baliuag (1899 - 1905) Camp (Fort) Stotsenburg / Clark Field (1899 - 1942), located seven miles north of Angeles , near Bamban . Home of the 45th Infantry Regiment. The Japanese later emplaced a five-gun (or six-gun) AA battery here, using reclaimed American 3-inch AA guns from Fort Hughes and Fort Mills. Bacolor (1900 - 1902), located in Pampanga Province. Prison post. Caloocan (1900 - 1905) Post of Limay (? - 1941). One battalion of the 45th Infantry Regiment. Fort William McKinley / Nichols Field (1901 - 1942), located southeast of Manila in Taguig City / Makati overlooking Laguna de Bay and the Pasig River. Home of the 31st Infantry Regiment until 1920. Later became the home station of the American infantry and air corps of the Philippine Division. Turned over to the Philippine Army in 1949 and renamed Fort Bonifacio in 1957, as the headquarters of the Philippine armed forces. Beginning in 1995, the majority of the undeveloped land of the military post was transformed into Bonifacio Global City , a major cultural and business center. Malate Barracks (1899 - 1905), located on the south side of Manila . Camp Ward Cheney (1900 - 1914), located at Imus , Cavite Province. San Francisco de Malabon (1900 - 1904), located in Cavite Province. Camp Tomas Claudio (1918 - 1919), located at Parañaque , Rizal Province. Camp Murphy (? - 1941), located in Rizal Province. Philippine Army Air Corps station. Pasay Garrison (1900 - 1905) Camp Eldridge , located at Calamba or Los Baños . Calamba (1900 - 1906) Binangonan (1902 - 1906), located near Calabarzon , Laguna de Bay Province. Bay (1900 - 1902), near Laguna de Bay (village of Bay ?). Malahi (Malagi) Island Military Prison and Post (1902 - 1906), located on what is now named Talim Island in Laguna de Bay. Ilagan (1899 - 1903) Taal (1900 - 1903), located in Batangas Province. Lipa (1900 - 1905) Lucban (1900 - 1902) Camp McGrath (1900 - 1919), located at or near Lemery . Camp Wilhelm (1900 - 1912), located at Rosario ? Daet (1901 - 1907) Regan Barracks (1900 - 1917), located at Lagaspi or Daraga . Daraga Sorsogon (1900 - 1904) Nueva Cáceres (1900 - 1905), located in Camarines Sur Province, the city was renamed Naga in 1919. MINDORO: Calapan (1901 - 1908) SAMAR: Camp Connell (1899 - 1914), located at Calbayog . Catbalogan (1900 - 1907) San Isidro (1899 - 1908) Camp Hartshorne (1903 - 1905), located at Laoang . Borongan (1905 - 1907) LEYTE: Camp Downes (1901 - 1913), located at Ormoc City . Still used by Philippine military. Camp Bumpas (or Bumpus ) (1906 - 1907), located at Tacloban . PANAY: Camp Jossman (1902 - 1912), on Guimaras Island, near Iloilo City . Capiz (1900 - 1903) NEGROS: Bacolod (1899 - 1903) CEBU: Warwick Barracks (1899/1908 - 1917), located at Cebu City . Possibly at Fort San Pedro , an old Spanish stone fort from 1565. BOHOL: Post of Tagbilaran (1900 - 1902) MINDANAO: Camp Overton (1900/1909 - 1918), located at Iligan . Iligan (or Yligan ) (1900 - 1904) Camp Keithley (1903 - 1917) Lake Lanao Camp Vicars Torrey Barracks (1900 - 1913), located at Malabang . Ludlow Barracks (1900/1905 - 1917) Cotabato (1899 - 1913), possibly at Fort Pikit , an old Spanish stone fort. Pettit Barracks (1905 - 1941), located at Zamboanga City . Two infantry companies of Philippine Scouts. Possibly at Fort Pilar , an old Spanish stone fort from 1635, which the Japanese occupied in 1942. SULU: Augur Barracks (1900/1904 - 1917) UNKNOWN LOCATIONS: Camp Hayt (1901 - 1910)","Other American Posts (1898 - 1942), various locations - Other American posts were located throughout the archipelago, mostly in use during the Philippine Insurrection (1900 - 1905), or as a result of. Unless the dates indicate otherwise, all were discontinued before 1920. There may be other posts not listed here. ( NOTE: dates are from U.S. National Archives post returns, may not reflect actual occupation dates) LUZON: Aparri (1899 - 1908) Bangued (1899 - 1902) Post of Tuguegarao (1900 - 1903) Echague (1900 - 1903) Laoag (1899 - 1902) Vigan (1899 - 1903) Camp Santa Mesa (1898 - 1899, 1902 - 1905), located three miles northeast of Manila . Camp Dewey (1898 - 1899) Camp Hughes (1898 - 1899) Camp Wallace (1) , located at Bauang ? Camp John Hay (1905 - 1941), located at Baguio . Garrisoned by a battalion of Philippine Scouts. Served as the Rest and Recuparation Center for all American officers and their families. The city had offices for both the American Embassy and the Philippine Commonwealth government. The Baguio Country Club was established in 1906, which was used as a Japanese Officers' camp in 1942-45. The Philippine Military Academy (established in 1908) is located nearby at Fort Gregorio del Pilar. Lingayen (1900 - 1903) Camp Gregg (1900/1914 - 1916), located at or near Dagupan . Dagupan (1900 - 1903) Camp Wallace (2) (1900 - 1912), located at San Fernando . San Fernando (1899 - 1902) Camp O'Donnell (? - 1943), located at Capas . Home of the Philippine Army's 71st Division. Captured by the Japanese in 1942 and became a POW camp for Americans and Filipinos until closed in 1943. Re-established in 1945 and is still in use by the Philippine military. Baliuag (1899 - 1905) Camp (Fort) Stotsenburg / Clark Field (1899 - 1942), located seven miles north of Angeles , near Bamban . Home of the 45th Infantry Regiment. The Japanese later emplaced a five-gun (or six-gun) AA battery here, using reclaimed American 3-inch AA guns from Fort Hughes and Fort Mills. Bacolor (1900 - 1902), located in Pampanga Province. Prison post. Caloocan (1900 - 1905) Post of Limay (? - 1941). One battalion of the 45th Infantry Regiment. Fort William McKinley / Nichols Field (1901 - 1942), located southeast of Manila in Taguig City / Makati overlooking Laguna de Bay and the Pasig River. Home of the 31st Infantry Regiment until 1920. Later became the home station of the American infantry and air corps of the Philippine Division. Turned over to the Philippine Army in 1949 and renamed Fort Bonifacio in 1957, as the headquarters of the Philippine armed forces. Beginning in 1995, the majority of the undeveloped land of the military post was transformed into Bonifacio Global City , a major cultural and business center. Malate Barracks (1899 - 1905), located on the south side of Manila . Camp Ward Cheney (1900 - 1914), located at Imus , Cavite Province. San Francisco de Malabon (1900 - 1904), located in Cavite Province. Camp Tomas Claudio (1918 - 1919), located at Parañaque , Rizal Province. Camp Murphy (? - 1941), located in Rizal Province. Philippine Army Air Corps station. Pasay Garrison (1900 - 1905) Camp Eldridge , located at Calamba or Los Baños . Calamba (1900 - 1906) Binangonan (1902 - 1906), located near Calabarzon , Laguna de Bay Province. Bay (1900 - 1902), near Laguna de Bay (village of Bay ?). Malahi (Malagi) Island Military Prison and Post (1902 - 1906), located on what is now named Talim Island in Laguna de Bay. Ilagan (1899 - 1903) Taal (1900 - 1903), located in Batangas Province. Lipa (1900 - 1905) Lucban (1900 - 1902) Camp McGrath (1900 - 1919), located at or near Lemery . Camp Wilhelm (1900 - 1912), located at Rosario ? Daet (1901 - 1907) Regan Barracks (1900 - 1917), located at Lagaspi or Daraga . Daraga Sorsogon (1900 - 1904) Nueva Cáceres (1900 - 1905), located in Camarines Sur Province, the city was renamed Naga in 1919. MINDORO: Calapan (1901 - 1908) SAMAR: Camp Connell (1899 - 1914), located at Calbayog . Catbalogan (1900 - 1907) San Isidro (1899 - 1908) Camp Hartshorne (1903 - 1905), located at Laoang . Borongan (1905 - 1907) LEYTE: Camp Downes (1901 - 1913), located at Ormoc City . Still used by Philippine military. Camp Bumpas (or Bumpus ) (1906 - 1907), located at Tacloban . PANAY: Camp Jossman (1902 - 1912), on Guimaras Island, near Iloilo City . Capiz (1900 - 1903) NEGROS: Bacolod (1899 - 1903) CEBU: Warwick Barracks (1899/1908 - 1917), located at Cebu City . Possibly at Fort San Pedro , an old Spanish stone fort from 1565. BOHOL: Post of Tagbilaran (1900 - 1902) MINDANAO: Camp Overton (1900/1909 - 1918), located at Iligan . Iligan (or Yligan ) (1900 - 1904) Camp Keithley (1903 - 1917) Lake Lanao Camp Vicars Torrey Barracks (1900 - 1913), located at Malabang . Ludlow Barracks (1900/1905 - 1917) Cotabato (1899 - 1913), possibly at Fort Pikit , an old Spanish stone fort. Pettit Barracks (1905 - 1941), located at Zamboanga City . Two infantry companies of Philippine Scouts. Possibly at Fort Pilar , an old Spanish stone fort from 1635, which the Japanese occupied in 1942. SULU: Augur Barracks (1900/1904 - 1917) UNKNOWN LOCATIONS: Camp Hayt (1901 - 1910)",,2025-11-30 02:29:18
